color,pu_borough,do_borough,month_num,day_of_week,hour_of_day,avg_total_amount
green,Bronx,Manhattan,9,Thursday,9,21.59
green,Bronx,Manhattan,9,Thursday,10,21.71
green,Bronx,Manhattan,9,Thursday,11,21.24
green,Bronx,Manhattan,9,Thursday,12,21.15
green,Bronx,Manhattan,9,Thursday,13,19.95
green,Bronx,Manhattan,9,Thursday,14,20.93
green,Bronx,Manhattan,9,Thursday,15,20.83
green,Bronx,Manhattan,9,Thursday,16,21.33
green,Bronx,Manhattan,9,Thursday,17,20.75
green,Bronx,Manhattan,9,Thursday,18,20.14
green,Bronx,Manhattan,9,Thursday,19,18.77
green,Bronx,Manhattan,9,Thursday,20,18.73
green,Bronx,Manhattan,9,Thursday,21,23.67
green,Bronx,Manhattan,9,Thursday,22,25.02
green,Bronx,Manhattan,9,Thursday,23,22.27
green,Bronx,Manhattan,9,Tuesday,0,17.93
green,Bronx,Manhattan,9,Tuesday,1,15.59
green,Bronx,Manhattan,9,Tuesday,2,17.61
green,Bronx,Manhattan,9,Tuesday,3,16.86
green,Bronx,Manhattan,9,Tuesday,4,19.59
green,Bronx,Manhattan,9,Tuesday,5,24.25
green,Bronx,Manhattan,9,Tuesday,6,24.77
green,Bronx,Manhattan,9,Tuesday,7,21.92
green,Bronx,Manhattan,9,Tuesday,8,22.01
green,Bronx,Manhattan,9,Tuesday,9,20.82
green,Bronx,Manhattan,9,Tuesday,10,21.46
green,Bronx,Manhattan,9,Tuesday,11,19.73
green,Bronx,Manhattan,9,Tuesday,12,20.75
green,Bronx,Manhattan,9,Tuesday,13,20.9
green,Bronx,Manhattan,9,Tuesday,14,19.97
green,Bronx,Manhattan,9,Tuesday,15,21.17
green,Bronx,Manhattan,9,Tuesday,16,21.47
green,Bronx,Manhattan,9,Tuesday,17,20.49
green,Bronx,Manhattan,9,Tuesday,18,19.42
green,Bronx,Manhattan,9,Tuesday,19,18
green,Bronx,Manhattan,9,Tuesday,20,19.65
green,Bronx,Manhattan,9,Tuesday,21,22.38
green,Bronx,Manhattan,9,Tuesday,22,24.58
green,Bronx,Manhattan,9,Tuesday,23,20.68
green,Bronx,Manhattan,9,Wednesday,0,19.24
green,Bronx,Manhattan,9,Wednesday,1,14.69
green,Bronx,Manhattan,9,Wednesday,2,14.46
green,Bronx,Manhattan,9,Wednesday,3,14.88
green,Bronx,Manhattan,9,Wednesday,4,18.29
green,Bronx,Manhattan,9,Wednesday,5,26.05
green,Bronx,Manhattan,9,Wednesday,6,27.73
green,Bronx,Manhattan,9,Wednesday,7,22.59
green,Bronx,Manhattan,9,Wednesday,8,19.88
green,Bronx,Manhattan,9,Wednesday,9,20.91
green,Bronx,Manhattan,9,Wednesday,10,21.5
green,Bronx,Manhattan,9,Wednesday,11,21.35
green,Bronx,Manhattan,9,Wednesday,12,21.76
green,Bronx,Manhattan,9,Wednesday,13,19.47
green,Bronx,Manhattan,9,Wednesday,14,21.42
green,Bronx,Manhattan,9,Wednesday,15,22.08
green,Bronx,Manhattan,9,Wednesday,16,23.04
green,Bronx,Manhattan,9,Wednesday,17,21.76
green,Bronx,Manhattan,9,Wednesday,18,19.41
green,Bronx,Manhattan,9,Wednesday,19,18.67
green,Bronx,Manhattan,9,Wednesday,20,19.05
green,Bronx,Manhattan,9,Wednesday,21,23.5
green,Bronx,Manhattan,9,Wednesday,22,24.76
green,Bronx,Manhattan,9,Wednesday,23,21.67
green,Bronx,Manhattan,10,Friday,0,18.42
green,Bronx,Manhattan,10,Friday,1,15.43
green,Bronx,Manhattan,10,Friday,2,14.41
green,Bronx,Manhattan,10,Friday,3,14.44
green,Bronx,Manhattan,10,Friday,4,19.46
green,Bronx,Manhattan,10,Friday,5,23.59
green,Bronx,Manhattan,10,Friday,6,26.5
green,Bronx,Manhattan,10,Friday,7,21.63
green,Bronx,Manhattan,10,Friday,8,20.92
green,Bronx,Manhattan,10,Friday,9,21.54
green,Bronx,Manhattan,10,Friday,10,21.2
green,Bronx,Manhattan,10,Friday,11,21.13
green,Bronx,Manhattan,10,Friday,12,20.41
green,Bronx,Manhattan,10,Friday,13,19.69
green,Bronx,Manhattan,10,Friday,14,20.2
green,Bronx,Manhattan,10,Friday,15,20.73
green,Bronx,Manhattan,10,Friday,16,21.13
green,Bronx,Manhattan,10,Friday,17,21.76
green,Bronx,Manhattan,10,Friday,18,19.53
green,Bronx,Manhattan,10,Friday,19,18.66
green,Bronx,Manhattan,10,Friday,20,18.64
green,Bronx,Manhattan,10,Friday,21,19.85
green,Bronx,Manhattan,10,Friday,22,20.6
green,Bronx,Manhattan,10,Friday,23,18.71
green,Bronx,Manhattan,10,Monday,0,18.08
green,Bronx,Manhattan,10,Monday,1,16.19
green,Bronx,Manhattan,10,Monday,2,16.1
green,Bronx,Manhattan,10,Monday,3,18.46
green,Bronx,Manhattan,10,Monday,4,20.89
green,Bronx,Manhattan,10,Monday,5,26.18
green,Bronx,Manhattan,10,Monday,6,26.84
green,Bronx,Manhattan,10,Monday,7,23.17
green,Bronx,Manhattan,10,Monday,8,20.67
green,Bronx,Manhattan,10,Monday,9,21.39
green,Bronx,Manhattan,10,Monday,10,21.39
green,Bronx,Manhattan,10,Monday,11,19.64
green,Bronx,Manhattan,10,Monday,12,20.54
green,Bronx,Manhattan,10,Monday,13,19.85
green,Bronx,Manhattan,10,Monday,14,20.4
green,Bronx,Manhattan,10,Monday,15,19.71
green,Bronx,Manhattan,10,Monday,16,21.15
green,Bronx,Manhattan,10,Monday,17,19.75
green,Bronx,Manhattan,10,Monday,18,18.61
green,Bronx,Manhattan,10,Monday,19,18.97
green,Bronx,Manhattan,10,Monday,20,17.6
green,Bronx,Manhattan,10,Monday,21,20.93
green,Bronx,Manhattan,10,Monday,22,25.52
green,Bronx,Manhattan,10,Monday,23,25.05
green,Bronx,Manhattan,10,Saturday,0,17.5
green,Bronx,Manhattan,10,Saturday,1,15.83
green,Bronx,Manhattan,10,Saturday,2,15.4
green,Bronx,Manhattan,10,Saturday,3,15.42
green,Bronx,Manhattan,10,Saturday,4,16.87
green,Bronx,Manhattan,10,Saturday,5,17.35
green,Bronx,Manhattan,10,Saturday,6,20.04
green,Bronx,Manhattan,10,Saturday,7,21.79
green,Bronx,Manhattan,10,Saturday,8,19.04
green,Bronx,Manhattan,10,Saturday,9,17.91
green,Bronx,Manhattan,10,Saturday,10,19.21
green,Bronx,Manhattan,10,Saturday,11,19.44
green,Bronx,Manhattan,10,Saturday,12,18.68
green,Bronx,Manhattan,10,Saturday,13,20.27
green,Bronx,Manhattan,10,Saturday,14,20.75
green,Bronx,Manhattan,10,Saturday,15,20.32
green,Bronx,Manhattan,10,Saturday,16,22.1
green,Bronx,Manhattan,10,Saturday,17,21.18
green,Bronx,Manhattan,10,Saturday,18,20.38
green,Bronx,Manhattan,10,Saturday,19,19.45
green,Bronx,Manhattan,10,Saturday,20,19.62
green,Bronx,Manhattan,10,Saturday,21,20.69
green,Bronx,Manhattan,10,Saturday,22,20.27
green,Bronx,Manhattan,10,Saturday,23,19.82
green,Bronx,Manhattan,10,Sunday,0,18.26
green,Bronx,Manhattan,10,Sunday,1,17.71
green,Bronx,Manhattan,10,Sunday,2,16.29
green,Bronx,Manhattan,10,Sunday,3,16
green,Bronx,Manhattan,10,Sunday,4,16.34
green,Bronx,Manhattan,10,Sunday,5,17.49
green,Bronx,Manhattan,10,Sunday,6,21.25
green,Bronx,Manhattan,10,Sunday,7,20.76
green,Bronx,Manhattan,10,Sunday,8,20.96
green,Bronx,Manhattan,10,Sunday,9,19.6
green,Bronx,Manhattan,10,Sunday,10,19.7
green,Bronx,Manhattan,10,Sunday,11,19.43
green,Bronx,Manhattan,10,Sunday,12,19.94
green,Bronx,Manhattan,10,Sunday,13,20.27
green,Bronx,Manhattan,10,Sunday,14,21.85
green,Bronx,Manhattan,10,Sunday,15,21.44
green,Bronx,Manhattan,10,Sunday,16,20.58
green,Bronx,Manhattan,10,Sunday,17,21.54
green,Bronx,Manhattan,10,Sunday,18,19.86
green,Bronx,Manhattan,10,Sunday,19,17.56
green,Bronx,Manhattan,10,Sunday,20,17.34
green,Bronx,Manhattan,10,Sunday,21,17.43
green,Bronx,Manhattan,10,Sunday,22,17.91
green,Bronx,Manhattan,10,Sunday,23,19.43
green,Bronx,Manhattan,10,Thursday,0,20.03
green,Bronx,Manhattan,10,Thursday,1,16.64
green,Bronx,Manhattan,10,Thursday,2,14.95
green,Bronx,Manhattan,10,Thursday,3,16.2
green,Bronx,Manhattan,10,Thursday,4,18.53
green,Bronx,Manhattan,10,Thursday,5,25.34
green,Bronx,Manhattan,10,Thursday,6,24.33
green,Bronx,Manhattan,10,Thursday,7,21.81
green,Bronx,Manhattan,10,Thursday,8,21.19
green,Bronx,Manhattan,10,Thursday,9,22.88
green,Bronx,Manhattan,10,Thursday,10,21.55
green,Bronx,Manhattan,10,Thursday,11,21.71
green,Bronx,Manhattan,10,Thursday,12,21.89
green,Bronx,Manhattan,10,Thursday,13,20.61
green,Bronx,Manhattan,10,Thursday,14,21
green,Bronx,Manhattan,10,Thursday,15,22.19
green,Bronx,Manhattan,10,Thursday,16,22.62
green,Bronx,Manhattan,10,Thursday,17,21.17
green,Bronx,Manhattan,10,Thursday,18,20.54
green,Bronx,Manhattan,10,Thursday,19,18.61
green,Bronx,Manhattan,10,Thursday,20,17.75
green,Bronx,Manhattan,10,Thursday,21,21.08
green,Bronx,Manhattan,10,Thursday,22,20.3
green,Bronx,Manhattan,10,Thursday,23,19.12
green,Bronx,Manhattan,10,Tuesday,0,21.32
green,Bronx,Manhattan,10,Tuesday,1,19.03
green,Bronx,Manhattan,10,Tuesday,2,16.53
green,Bronx,Manhattan,10,Tuesday,3,19.56
green,Bronx,Manhattan,10,Tuesday,4,20.08
green,Bronx,Manhattan,10,Tuesday,5,27.14
green,Bronx,Manhattan,10,Tuesday,6,28.88
green,Bronx,Manhattan,10,Tuesday,7,24.69
green,Bronx,Manhattan,10,Tuesday,8,22.56
green,Bronx,Manhattan,10,Tuesday,9,23.54
green,Bronx,Manhattan,10,Tuesday,10,21.71
green,Bronx,Manhattan,10,Tuesday,11,22.85
green,Bronx,Manhattan,10,Tuesday,12,21.9
green,Bronx,Manhattan,10,Tuesday,13,21.75
green,Bronx,Manhattan,10,Tuesday,14,20.69
green,Bronx,Manhattan,10,Tuesday,15,21.88
green,Bronx,Manhattan,10,Tuesday,16,24.11
green,Bronx,Manhattan,10,Tuesday,17,21.39
green,Bronx,Manhattan,10,Tuesday,18,19.45
green,Bronx,Manhattan,10,Tuesday,19,19.24
green,Bronx,Manhattan,10,Tuesday,20,19.53
green,Bronx,Manhattan,10,Tuesday,21,20.67
green,Bronx,Manhattan,10,Tuesday,22,25.52
green,Bronx,Manhattan,10,Tuesday,23,26.82
green,Bronx,Manhattan,10,Wednesday,0,23.62
green,Bronx,Manhattan,10,Wednesday,1,20.08
green,Bronx,Manhattan,10,Wednesday,2,18.42
green,Bronx,Manhattan,10,Wednesday,3,16.61
green,Bronx,Manhattan,10,Wednesday,4,18.13
green,Bronx,Manhattan,10,Wednesday,5,26.88
green,Bronx,Manhattan,10,Wednesday,6,28.54
green,Bronx,Manhattan,10,Wednesday,7,24.48
green,Bronx,Manhattan,10,Wednesday,8,21.35
green,Bronx,Manhattan,10,Wednesday,9,21.71
green,Bronx,Manhattan,10,Wednesday,10,22.6
green,Bronx,Manhattan,10,Wednesday,11,22.79
green,Bronx,Manhattan,10,Wednesday,12,19.98
green,Bronx,Manhattan,10,Wednesday,13,21.59
green,Bronx,Manhattan,10,Wednesday,14,22.16
green,Bronx,Manhattan,10,Wednesday,15,21.69
green,Bronx,Manhattan,10,Wednesday,16,23.34
green,Bronx,Manhattan,10,Wednesday,17,21.79
green,Bronx,Manhattan,10,Wednesday,18,19.72
green,Bronx,Manhattan,10,Wednesday,19,17.94
green,Bronx,Manhattan,10,Wednesday,20,19.13
green,Bronx,Manhattan,10,Wednesday,21,18.17
green,Bronx,Manhattan,10,Wednesday,22,21.32
green,Bronx,Manhattan,10,Wednesday,23,20.97
green,Bronx,Manhattan,11,Friday,0,17.15
green,Bronx,Manhattan,11,Friday,1,16.33
green,Bronx,Manhattan,11,Friday,2,15.34
green,Bronx,Manhattan,11,Friday,3,16.52
green,Bronx,Manhattan,11,Friday,4,20.11
green,Bronx,Manhattan,11,Friday,5,27.56
green,Bronx,Manhattan,11,Friday,6,25.56
green,Bronx,Manhattan,11,Friday,7,22.55
green,Bronx,Manhattan,11,Friday,8,20.27
green,Bronx,Manhattan,11,Friday,9,21.57
green,Bronx,Manhattan,11,Friday,10,21.88
green,Bronx,Manhattan,11,Friday,11,22.13
green,Bronx,Manhattan,11,Friday,12,19.77
green,Bronx,Manhattan,11,Friday,13,19.78
green,Bronx,Manhattan,11,Friday,14,19.78
green,Bronx,Manhattan,11,Friday,15,20.3
green,Bronx,Manhattan,11,Friday,16,20.72
green,Bronx,Manhattan,11,Friday,17,21.62
green,Bronx,Manhattan,11,Friday,18,19.15
green,Bronx,Manhattan,11,Friday,19,18.68
green,Bronx,Manhattan,11,Friday,20,16.81
green,Bronx,Manhattan,11,Friday,21,17.93
green,Bronx,Manhattan,11,Friday,22,17.12
green,Bronx,Manhattan,11,Friday,23,17.94
green,Bronx,Manhattan,11,Monday,0,16.18
green,Bronx,Manhattan,11,Monday,1,15.04
green,Bronx,Manhattan,11,Monday,2,15.24
green,Bronx,Manhattan,11,Monday,3,19.17
green,Bronx,Manhattan,11,Monday,4,18.25
green,Bronx,Manhattan,11,Monday,5,25.12
green,Bronx,Manhattan,11,Monday,6,25.69
green,Bronx,Manhattan,11,Monday,7,20.6
green,Bronx,Manhattan,11,Monday,8,20.32
green,Bronx,Manhattan,11,Monday,9,21.57
green,Bronx,Manhattan,11,Monday,10,21.88
green,Bronx,Manhattan,11,Monday,11,22.4
green,Bronx,Manhattan,11,Monday,12,21.71
green,Bronx,Manhattan,11,Monday,13,20.33
green,Bronx,Manhattan,11,Monday,14,19.63
green,Bronx,Manhattan,11,Monday,15,20.28
green,Bronx,Manhattan,11,Monday,16,19.86
green,Bronx,Manhattan,11,Monday,17,20.91
green,Bronx,Manhattan,11,Monday,18,19.24
green,Bronx,Manhattan,11,Monday,19,18.45
green,Bronx,Manhattan,11,Monday,20,16.85
green,Bronx,Manhattan,11,Monday,21,17.29
green,Bronx,Manhattan,11,Monday,22,17.89
green,Bronx,Manhattan,11,Monday,23,17.68
green,Bronx,Manhattan,11,Saturday,0,17.29
green,Bronx,Manhattan,11,Saturday,1,15.45
green,Bronx,Manhattan,11,Saturday,2,16.66
green,Bronx,Manhattan,11,Saturday,3,16.43
green,Bronx,Manhattan,11,Saturday,4,16.22
green,Bronx,Manhattan,11,Saturday,5,18.56
green,Bronx,Manhattan,11,Saturday,6,19.83
green,Bronx,Manhattan,11,Saturday,7,19.91
green,Bronx,Manhattan,11,Saturday,8,19.41
green,Bronx,Manhattan,11,Saturday,9,19.54
green,Bronx,Manhattan,11,Saturday,10,17.65
green,Bronx,Manhattan,11,Saturday,11,19.35
green,Bronx,Manhattan,11,Saturday,12,19.07
green,Bronx,Manhattan,11,Saturday,13,20.48
green,Bronx,Manhattan,11,Saturday,14,19.73
green,Bronx,Manhattan,11,Saturday,15,18.61
green,Bronx,Manhattan,11,Saturday,16,20.17
green,Bronx,Manhattan,11,Saturday,17,20.59
green,Bronx,Manhattan,11,Saturday,18,21.52
green,Bronx,Manhattan,11,Saturday,19,20
green,Bronx,Manhattan,11,Saturday,20,19.72
green,Bronx,Manhattan,11,Saturday,21,20.06
green,Bronx,Manhattan,11,Saturday,22,18.92
green,Bronx,Manhattan,11,Saturday,23,19.39
green,Bronx,Manhattan,11,Sunday,0,16.77
green,Bronx,Manhattan,11,Sunday,1,16.89
green,Bronx,Manhattan,11,Sunday,2,15.53
green,Bronx,Manhattan,11,Sunday,3,16.45
green,Bronx,Manhattan,11,Sunday,4,16.88
green,Bronx,Manhattan,11,Sunday,5,19.82
green,Bronx,Manhattan,11,Sunday,6,20.49
green,Bronx,Manhattan,11,Sunday,7,19.34
green,Bronx,Manhattan,11,Sunday,8,20.1
green,Bronx,Manhattan,11,Sunday,9,19.95
green,Bronx,Manhattan,11,Sunday,10,18.07
green,Bronx,Manhattan,11,Sunday,11,19.44
green,Bronx,Manhattan,11,Sunday,12,19.11
green,Bronx,Manhattan,11,Sunday,13,19.54
green,Bronx,Manhattan,11,Sunday,14,20.43
green,Bronx,Manhattan,11,Sunday,15,19.31
green,Bronx,Manhattan,11,Sunday,16,18.77
green,Bronx,Manhattan,11,Sunday,17,19.01
green,Bronx,Manhattan,11,Sunday,18,16.68
green,Bronx,Manhattan,11,Sunday,19,17.07
green,Bronx,Manhattan,11,Sunday,20,16.87
green,Bronx,Manhattan,11,Sunday,21,17.64
green,Bronx,Manhattan,11,Sunday,22,16.37
green,Bronx,Manhattan,11,Sunday,23,15.99
green,Bronx,Manhattan,11,Thursday,0,15.73
green,Bronx,Manhattan,11,Thursday,1,15.43
green,Bronx,Manhattan,11,Thursday,2,16.06
green,Bronx,Manhattan,11,Thursday,3,17.06
green,Bronx,Manhattan,11,Thursday,4,19.97
green,Bronx,Manhattan,11,Thursday,5,24
green,Bronx,Manhattan,11,Thursday,6,26.74
green,Bronx,Manhattan,11,Thursday,7,22.66
green,Bronx,Manhattan,11,Thursday,8,22.12
green,Bronx,Manhattan,11,Thursday,9,22.6
green,Bronx,Manhattan,11,Thursday,10,22.68
green,Bronx,Manhattan,11,Thursday,11,20.8
green,Bronx,Manhattan,11,Thursday,12,20.86
green,Bronx,Manhattan,11,Thursday,13,20.7
green,Bronx,Manhattan,11,Thursday,14,21.11
green,Bronx,Manhattan,11,Thursday,15,20.93
green,Bronx,Manhattan,11,Thursday,16,21.2
green,Bronx,Manhattan,11,Thursday,17,19.61
green,Bronx,Manhattan,11,Thursday,18,19.22
green,Bronx,Manhattan,11,Thursday,19,18.2
green,Bronx,Manhattan,11,Thursday,20,17.89
green,Bronx,Manhattan,11,Thursday,21,18.34
green,Bronx,Manhattan,11,Thursday,22,18.14
green,Bronx,Manhattan,11,Thursday,23,16.67
green,Bronx,Manhattan,11,Tuesday,0,17.97
green,Bronx,Manhattan,11,Tuesday,1,13.83
green,Bronx,Manhattan,11,Tuesday,2,16.9
green,Bronx,Manhattan,11,Tuesday,3,16.86
green,Bronx,Manhattan,11,Tuesday,4,20.98
green,Bronx,Manhattan,11,Tuesday,5,25.46
green,Bronx,Manhattan,11,Tuesday,6,26.16
green,Bronx,Manhattan,11,Tuesday,7,22.85
green,Bronx,Manhattan,11,Tuesday,8,22.76
green,Bronx,Manhattan,11,Tuesday,9,22.03
green,Bronx,Manhattan,11,Tuesday,10,21.99
green,Bronx,Manhattan,11,Tuesday,11,22.67
green,Bronx,Manhattan,11,Tuesday,12,21.87
green,Bronx,Manhattan,11,Tuesday,13,21.16
green,Bronx,Manhattan,11,Tuesday,14,21.32
green,Bronx,Manhattan,11,Tuesday,15,20.8
green,Bronx,Manhattan,11,Tuesday,16,22.23
green,Bronx,Manhattan,11,Tuesday,17,19.76
green,Bronx,Manhattan,11,Tuesday,18,18.51
green,Bronx,Manhattan,11,Tuesday,19,17.79
green,Bronx,Manhattan,11,Tuesday,20,17.49
green,Bronx,Manhattan,11,Tuesday,21,16.27
green,Bronx,Manhattan,11,Tuesday,22,17.83
green,Bronx,Manhattan,11,Tuesday,23,20.13
green,Bronx,Manhattan,11,Wednesday,0,16.75
green,Bronx,Manhattan,11,Wednesday,1,13.04
green,Bronx,Manhattan,11,Wednesday,2,12.76
green,Bronx,Manhattan,11,Wednesday,3,16.28
green,Bronx,Manhattan,11,Wednesday,4,20.05
green,Bronx,Manhattan,11,Wednesday,5,28.32
green,Bronx,Manhattan,11,Wednesday,6,26.35
green,Bronx,Manhattan,11,Wednesday,7,22.36
green,Bronx,Manhattan,11,Wednesday,8,20.99
green,Bronx,Manhattan,11,Wednesday,9,21.13
green,Bronx,Manhattan,11,Wednesday,10,21.95
green,Bronx,Manhattan,11,Wednesday,11,22.75
green,Bronx,Manhattan,11,Wednesday,12,21.82
green,Bronx,Manhattan,11,Wednesday,13,20.83
green,Bronx,Manhattan,11,Wednesday,14,20.56
green,Bronx,Manhattan,11,Wednesday,15,20.33
green,Bronx,Manhattan,11,Wednesday,16,21.93
green,Bronx,Manhattan,11,Wednesday,17,20.23
green,Bronx,Manhattan,11,Wednesday,18,18.71
green,Bronx,Manhattan,11,Wednesday,19,18.6
green,Bronx,Manhattan,11,Wednesday,20,17.11
green,Bronx,Manhattan,11,Wednesday,21,18.34
green,Bronx,Manhattan,11,Wednesday,22,17.16
green,Bronx,Manhattan,11,Wednesday,23,15.3
green,Bronx,Manhattan,12,Friday,0,15.75
green,Bronx,Manhattan,12,Friday,1,14.61
green,Bronx,Manhattan,12,Friday,2,16.57
green,Bronx,Manhattan,12,Friday,3,14.79
green,Bronx,Manhattan,12,Friday,4,17.8
green,Bronx,Manhattan,12,Friday,5,22.37
green,Bronx,Manhattan,12,Friday,6,27.99
green,Bronx,Manhattan,12,Friday,7,21.54
green,Bronx,Manhattan,12,Friday,8,19.42
green,Bronx,Manhattan,12,Friday,9,21.44
green,Bronx,Manhattan,12,Friday,10,20.23
green,Bronx,Manhattan,12,Friday,11,21.16
green,Bronx,Manhattan,12,Friday,12,19.24
green,Bronx,Manhattan,12,Friday,13,18.96
green,Bronx,Manhattan,12,Friday,14,19.76
green,Bronx,Manhattan,12,Friday,15,19.59
green,Bronx,Manhattan,12,Friday,16,21.06
green,Bronx,Manhattan,12,Friday,17,20.74
green,Bronx,Manhattan,12,Friday,18,19.31
green,Bronx,Manhattan,12,Friday,19,19.84
green,Bronx,Manhattan,12,Friday,20,18.01
green,Bronx,Manhattan,12,Friday,21,18.21
green,Bronx,Manhattan,12,Friday,22,19.54
green,Bronx,Manhattan,12,Friday,23,16.38
green,Bronx,Manhattan,12,Monday,0,15.93
green,Bronx,Manhattan,12,Monday,1,13.48
green,Bronx,Manhattan,12,Monday,2,13.96
green,Bronx,Manhattan,12,Monday,3,20.14
green,Bronx,Manhattan,12,Monday,4,17.84
green,Bronx,Manhattan,12,Monday,5,23
green,Bronx,Manhattan,12,Monday,6,25.63
green,Bronx,Manhattan,12,Monday,7,21.92
green,Bronx,Manhattan,12,Monday,8,20.42
green,Bronx,Manhattan,12,Monday,9,19.48
green,Bronx,Manhattan,12,Monday,10,22.21
green,Bronx,Manhattan,12,Monday,11,21.13
green,Bronx,Manhattan,12,Monday,12,21.3
green,Bronx,Manhattan,12,Monday,13,18.94
green,Bronx,Manhattan,12,Monday,14,19.07
green,Bronx,Manhattan,12,Monday,15,19.16
green,Bronx,Manhattan,12,Monday,16,21.05
green,Bronx,Manhattan,12,Monday,17,19.92
green,Bronx,Manhattan,12,Monday,18,19.08
green,Bronx,Manhattan,12,Monday,19,17.35
green,Bronx,Manhattan,12,Monday,20,18
green,Bronx,Manhattan,12,Monday,21,18.13
green,Bronx,Manhattan,12,Monday,22,17.71
green,Bronx,Manhattan,12,Monday,23,15.22
green,Bronx,Manhattan,12,Saturday,0,17.7
green,Bronx,Manhattan,12,Saturday,1,16.08
green,Bronx,Manhattan,12,Saturday,2,16.38
green,Bronx,Manhattan,12,Saturday,3,15.32
green,Bronx,Manhattan,12,Saturday,4,17.28
green,Bronx,Manhattan,12,Saturday,5,18.36
green,Bronx,Manhattan,12,Saturday,6,20.4
green,Bronx,Manhattan,12,Saturday,7,19.91
green,Bronx,Manhattan,12,Saturday,8,19.37
green,Bronx,Manhattan,12,Saturday,9,20.23
green,Bronx,Manhattan,12,Saturday,10,18.92
green,Bronx,Manhattan,12,Saturday,11,19.57
green,Bronx,Manhattan,12,Saturday,12,19.45
green,Bronx,Manhattan,12,Saturday,13,20.82
green,Bronx,Manhattan,12,Saturday,14,20.76
green,Bronx,Manhattan,12,Saturday,15,20.52
green,Bronx,Manhattan,12,Saturday,16,20.24
green,Bronx,Manhattan,12,Saturday,17,19.24
green,Bronx,Manhattan,12,Saturday,18,19.14
green,Bronx,Manhattan,12,Saturday,19,18.84
green,Bronx,Manhattan,12,Saturday,20,19.78
green,Bronx,Manhattan,12,Saturday,21,20.81
green,Bronx,Manhattan,12,Saturday,22,21.08
green,Bronx,Manhattan,12,Saturday,23,17.96
green,Bronx,Manhattan,12,Sunday,0,17.63
green,Bronx,Manhattan,12,Sunday,1,15.73
green,Bronx,Manhattan,12,Sunday,2,16.41
green,Bronx,Manhattan,12,Sunday,3,17.38
green,Bronx,Manhattan,12,Sunday,4,17.28
green,Bronx,Manhattan,12,Sunday,5,18.22
green,Bronx,Manhattan,12,Sunday,6,21.68
green,Bronx,Manhattan,12,Sunday,7,18.9
green,Bronx,Manhattan,12,Sunday,8,18.63
green,Bronx,Manhattan,12,Sunday,9,20.05
green,Bronx,Manhattan,12,Sunday,10,19.6
green,Bronx,Manhattan,12,Sunday,11,18.76
green,Bronx,Manhattan,12,Sunday,12,19
green,Bronx,Manhattan,12,Sunday,13,20.68
green,Bronx,Manhattan,12,Sunday,14,19.99
green,Bronx,Manhattan,12,Sunday,15,20.91
green,Bronx,Manhattan,12,Sunday,16,19.81
green,Bronx,Manhattan,12,Sunday,17,18.11
green,Bronx,Manhattan,12,Sunday,18,18.29
green,Bronx,Manhattan,12,Sunday,19,16.26
green,Bronx,Manhattan,12,Sunday,20,17.78
green,Bronx,Manhattan,12,Sunday,21,16.64
green,Bronx,Manhattan,12,Sunday,22,17.05
green,Bronx,Manhattan,12,Sunday,23,16.39
green,Bronx,Manhattan,12,Thursday,0,17.69
green,Bronx,Manhattan,12,Thursday,1,14.7
green,Bronx,Manhattan,12,Thursday,2,15.27
green,Bronx,Manhattan,12,Thursday,3,16.56
green,Bronx,Manhattan,12,Thursday,4,17.43
green,Bronx,Manhattan,12,Thursday,5,23.47
green,Bronx,Manhattan,12,Thursday,6,27.21
green,Bronx,Manhattan,12,Thursday,7,20.52
green,Bronx,Manhattan,12,Thursday,8,20.44
green,Bronx,Manhattan,12,Thursday,9,22.89
green,Bronx,Manhattan,12,Thursday,10,22.55
green,Bronx,Manhattan,12,Thursday,11,22.28
green,Bronx,Manhattan,12,Thursday,12,21.19
green,Bronx,Manhattan,12,Thursday,13,20.02
green,Bronx,Manhattan,12,Thursday,14,20.21
green,Bronx,Manhattan,12,Thursday,15,20.79
green,Bronx,Manhattan,12,Thursday,16,21.02
green,Bronx,Manhattan,12,Thursday,17,20.88
green,Bronx,Manhattan,12,Thursday,18,19.84
green,Bronx,Manhattan,12,Thursday,19,18.73
green,Bronx,Manhattan,12,Thursday,20,18
green,Bronx,Manhattan,12,Thursday,21,17.4
green,Bronx,Manhattan,12,Thursday,22,18.28
green,Bronx,Manhattan,12,Thursday,23,17.1
green,Bronx,Manhattan,12,Tuesday,0,16.91
green,Bronx,Manhattan,12,Tuesday,1,15.05
green,Bronx,Manhattan,12,Tuesday,2,14.79
green,Bronx,Manhattan,12,Tuesday,3,18.49
green,Bronx,Manhattan,12,Tuesday,4,19.49
green,Bronx,Manhattan,12,Tuesday,5,26.23
green,Bronx,Manhattan,12,Tuesday,6,24.4
green,Bronx,Manhattan,12,Tuesday,7,20.76
green,Bronx,Manhattan,12,Tuesday,8,18.92
green,Bronx,Manhattan,12,Tuesday,9,20.74
green,Bronx,Manhattan,12,Tuesday,10,21.08
green,Bronx,Manhattan,12,Tuesday,11,20.94
green,Bronx,Manhattan,12,Tuesday,12,20.52
green,Bronx,Manhattan,12,Tuesday,13,20.29
green,Bronx,Manhattan,12,Tuesday,14,20.3
green,Bronx,Manhattan,12,Tuesday,15,19.99
green,Bronx,Manhattan,12,Tuesday,16,21.14
green,Bronx,Manhattan,12,Tuesday,17,20.25
